logsimpl,nonsimpl,patsimpl
1272.75,1806.0,835.0
1129.5,665.1,1035.6
1507.1666666666667,1156.0,709.6666666666666
1079.75,6258.25,2685.4285714285716
728.5,6325.75,478.0
1563.0,1163.6666666666667,399.0
565.3,1549.0,2385.25
1841.25,453.2,956.0
1919.5,1572.4,1813.0
1396.8,1606.6666666666667,1014.3
1821.5,1542.3333333333333,1415.6666666666667
501.8,7247.111111111111,733.8333333333334
