inlievery,nameevery,namparres,unchanged
1297.142857142857,1336.888888888889,8136.5,3321.2
2824.3,1468.2222222222222,1666.0,1873.7777777777778
1852.375,4051.2,1566.857142857143,536.0
2899.777777777778,1368.6,6404.6,582.0
3026.5555555555557,3303.2,2127.0,4038.5555555555557
1418.0,4320.5,2234.6666666666665,2817.6
1577.4444444444443,4223.1,4545.111111111111,2237.8
2447.6666666666665,1589.6666666666667,2273.0,1418.5
1148.5714285714287,3282.8,2198.777777777778,1877.2222222222222
