logsimpl,nonsimpl,patsimpl
15013.75,432.5,3313.3333333333335
7515.25,405.6666666666667,1913.142857142857
425.3333333333333,434.5,342.8333333333333
20558.555555555555,9721.8,284.4
417.8333333333333,22353.0,1214.142857142857
1345.0,1223.5,1960.75
9428.4,7532.25,2881.6666666666665
384.5,16090.75,3485.0
