inlievery,nameevery,namparres,unchanged
4938.857142857143,563.75,1396.625,1339.375
3910.5,706.625,902.5,1136.8
3823.0,1096.25,1516.25,3820.75
4606.625,691.5,1455.888888888889,1309.875
304.25,487.55555555555554,1703.1,1194.4
4514.0,634.4,3865.6666666666665,2529.777777777778
3632.5555555555557,703.2,4251.6,3669.1111111111113
1846.4444444444443,780.625,1406.888888888889,3748.875
212.875,934.875,1367.0,3450.1666666666665
