inlievery,nameevery,namparres,unchanged
3143.9,15540.142857142857,11760.5,614.9
1235.8,2520.0,740.9,486.8
3201.1,1686.1666666666667,1253.2,1175.3
1617.5,698.9,741.0,1336.0
1472.9,724.0,13613.4,6169.0
2044.1,547.9,1175.3,587.7
631.9,15142.57142857143,1280.2,1226.8
1154.6,7437.571428571428,742.4,11329.4
1061.5,2519.2,12076.1,3376.1
