logsimpl,nonsimpl,patsimpl
10390.833333333334,827.7,390.1
411.6,11127.6,374.6
2096.3,506.9,1911.8
1633.7,558.1,491.5
444.2,543.1,550.9
632.1,387.3,2707.285714285714
1862.7,1867.2,613.1
869.1,2184.714285714286,2210.0
816.2,1636.0,2172.714285714286
449.6,791.4,548.9
714.5,1814.6,1310.1
1586.0,747.6,848.4
