logsimpl,nonsimpl,patsimpl
6294.4,4771.375,3578.2
17517.75,15892.5,2698.5
1068.625,1024.111111111111,398.14285714285717
2030.142857142857,673.6666666666666,2542.875
4233.75,2167.0,1440.3333333333333
4691.285714285715,6340.2,253.22222222222223
1073.0,18708.375,3590.0
14469.5,4259.25,640.5
