barefof,guardedfof,tff
1129.5,1035.6,835.0
2685.4285714285716,1272.75,709.6666666666666
1507.1666666666667,1806.0,665.1
1163.6666666666667,1156.0,478.0
399.0,1079.75,6258.25
1563.0,1549.0,6325.75
453.2,1572.4,728.5
1606.6666666666667,956.0,565.3
1415.6666666666667,1813.0,2385.25
1542.3333333333333,1014.3,1919.5
733.8333333333334,1841.25,7247.111111111111
501.8,1396.8,1821.5
