inlievery,nameevery,namparres,unchanged
390.1,10390.833333333334,827.7,374.6
506.9,11127.6,1862.7,1911.8
491.5,550.9,613.1,2096.3
411.6,2707.285714285714,2210.0,1633.7
558.1,2184.714285714286,869.1,387.3
543.1,2172.714285714286,791.4,1867.2
444.2,747.6,816.2,1636.0
632.1,714.5,1814.6,449.6
548.9,1586.0,848.4,1310.1
