inlievery,nameevery,namparres,unchanged
1272.75,665.1,835.0,1035.6
2685.4285714285716,478.0,1129.5,709.6666666666666
1507.1666666666667,399.0,1806.0,1156.0
728.5,565.3,6258.25,1079.75
1549.0,453.2,1163.6666666666667,6325.75
2385.25,1572.4,956.0,1563.0
1813.0,1014.3,1841.25,1606.6666666666667
1542.3333333333333,1396.8,1919.5,1415.6666666666667
7247.111111111111,501.8,733.8333333333334,1821.5
