barefof,guardedfof,tff
3321.2,1297.142857142857,1873.7777777777778
1666.0,1336.888888888889,4051.2
2817.6,536.0,4038.5555555555557
1368.6,8136.5,2824.3
3303.2,1468.2222222222222,4320.5
1852.375,582.0,2234.6666666666665
2237.8,1566.857142857143,4223.1
2127.0,6404.6,1577.4444444444443
2899.777777777778,1589.6666666666667,2447.6666666666665
3026.5555555555557,1418.0,1877.2222222222222
3282.8,1418.5,4545.111111111111
2273.0,1148.5714285714287,2198.777777777778
