logsimpl,nonsimpl,patsimpl
720.6666666666666,916.0,347.0
1278.1666666666667,1001.6666666666666,2190.8
6640.571428571428,6850.714285714285,4637.8
956.3333333333334,3528.0,8338.2
5988.5,447.3,3001.285714285714
645.9,1952.25,6039.75
1898.1666666666667,476.0,1281.1666666666667
3573.4,749.6666666666666,828.7142857142857
538.0,5401.5,379.6
1762.25,6443.25,706.4285714285714
4890.0,1426.1666666666667,807.7142857142857
1935.0,1918.25,1295.857142857143
