logsimpl,nonsimpl,patsimpl
1873.7777777777778,1297.142857142857,3321.2
1468.2222222222222,536.0,1336.888888888889
582.0,8136.5,1666.0
3303.2,2824.3,4051.2
6404.6,2817.6,1566.857142857143
2237.8,2127.0,4038.5555555555557
4320.5,4223.1,1368.6
2234.6666666666665,2899.777777777778,1852.375
3026.5555555555557,1589.6666666666667,1418.0
1577.4444444444443,3282.8,1418.5
2273.0,1877.2222222222222,2447.6666666666665
1148.5714285714287,2198.777777777778,4545.111111111111
