logsimpl,nonsimpl,patsimpl
17755.75,540.6666666666666,4894.428571428572
6431.75,23094.0,1060.75
3194.4,932.5,946.0
905.0,6462.5,3288.6666666666665
532.6666666666666,3123.6,3768.25
12356.2,1479.25,818.5
23265.75,12612.6,482.14285714285717
1506.125,19191.25,5103.4
