inlievery,nameevery,namparres,unchanged
5202.75,2883.8571428571427,3497.8571428571427,11211.75
5584.25,1582.0,8480.0,8766.8
1827.0,6095.5,2042.6666666666667,3244.375
1990.2857142857142,1741.0,2418.75,5470.4
5706.166666666667,512.0,3512.0,3306.375
1904.0,5436.857142857143,2679.0,1700.1
5500.444444444444,1610.8,2159.8,11706.25
5135.375,474.4,4996.444444444444,11718.25
5161.75,2014.0,1781.2,4950.833333333333
