inlievery,nameevery,namparres,unchanged
342.8333333333333,3313.3333333333335,15013.75,432.5
405.6666666666667,20558.555555555555,1214.142857142857,7515.25
2881.6666666666665,284.4,417.8333333333333,425.3333333333333
9721.8,1345.0,1960.75,1913.142857142857
9428.4,22353.0,434.5,3485.0
384.5,1223.5,16090.75,7532.25
