barefof,guardedfof,tff
5973.777777777777,968.8,2533.777777777778
7757.5,1499.0,2919.5714285714284
6179.0,2595.5,4041.3
8323.555555555555,2906.6,3363.6666666666665
6070.5,1098.3333333333333,4359.888888888889
4547.857142857143,1228.0,4236.777777777777
5824.5,2519.8571428571427,3154.777777777778
6550.125,2734.0,4898.0
5403.625,926.0,3376.5555555555557
6594.625,2354.8,3649.25
4641.714285714285,4412.5,5672.666666666667
4729.428571428572,5414.833333333333,3623.125
