barefof,guardedfof,tff
2520.0,740.9,15540.142857142857
1686.1666666666667,614.9,11760.5
1253.2,1235.8,3143.9
1175.3,698.9,3201.1
1617.5,486.8,2044.1
1472.9,741.0,13613.4
1336.0,724.0,6169.0
1175.3,547.9,15142.57142857143
1280.2,587.7,7437.571428571428
631.9,742.4,11329.4
1226.8,1154.6,12076.1
2519.2,1061.5,3376.1
