barefof,guardedfof,tff
432.5,15013.75,
425.3333333333333,3313.3333333333335,
1913.142857142857,7515.25,
342.8333333333333,20558.555555555555,
284.4,1960.75,
1214.142857142857,2881.6666666666665,
405.6666666666667,9721.8,
417.8333333333333,9428.4,
434.5,3485.0,
1345.0,22353.0,
384.5,7532.25,
1223.5,16090.75,
